module_code,course_name,course_provider,course_level,module_name,difficulty_level,keywords,link,,,,,,,,
DA1395,Data Science Course,edX,Intermediate,Introduction to Intermediate Data Science Course,Easy,"data science, big data, analysis, statistics",https://edx.com/data-science/intermediate,,,,,,,,
MO1396,Mobile App Development Course,Google Developers,Intermediate,Advanced Topics in Intermediate Mobile App Development Course,Hard,"mobile app development, Android, iOS, Flutter",https://googledevelopers.com/mobile-app-development/intermediate,,,,,,,,
AI1397,AI Course,Udemy,Beginner,Intermediate Concepts in Beginner AI Course,Medium,"AI, deep learning, machine learning",https://udemy.com/ai/beginner,,,,,,,,
DA1398,Data Science Course,Google Developers,Beginner,Introduction to Beginner Data Science Course,Easy,"data science, big data, analysis, statistics",https://googledevelopers.com/data-science/beginner,,,,,,,,
BL1399,Blockchain Course,Udemy,Intermediate,Introduction to Intermediate Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://udemy.com/blockchain/intermediate,,,,,,,,
CL1400,Cloud Computing Course,Coursera,Intermediate,Introduction to Intermediate Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://coursera.com/cloud-computing/intermediate,,,,,,,,
AI1401,AI Course,edX,Intermediate,Intermediate Concepts in Intermediate AI Course,Medium,"AI, deep learning, machine learning",https://edx.com/ai/intermediate,,,,,,,,
BL1402,Blockchain Course,edX,Intermediate,Intermediate Concepts in Intermediate Blockchain Course,Medium,"blockchain, cryptocurrency, smart contracts",https://edx.com/blockchain/intermediate,,,,,,,,
DE1403,DevOps Course,Google Developers,Expert,Advanced Topics in Expert DevOps Course,Hard,"devops, automation, CI/CD, infrastructure",https://googledevelopers.com/devops/expert,,,,,,,,
DA1404,Data Science Course,Udemy,Intermediate,Introduction to Intermediate Data Science Course,Easy,"data science, big data, analysis, statistics",https://udemy.com/data-science/intermediate,,,,,,,,
UI1405,UI/UX Design Course,Coursera,Expert,Advanced Topics in Expert UI/UX Design Course,Hard,"UI, UX, design, user experience, user interface",https://coursera.com/ui/ux-design/expert,,,,,,,,
SO1406,Software Engineering Course,LinkedIn Learning,Beginner,Introduction to Beginner Software Engineering Course,Easy,"software engineering, programming, coding, development",https://linkedinlearning.com/software-engineering/beginner,,,,,,,,
BL1407,Blockchain Course,Udemy,Expert,Advanced Topics in Expert Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://udemy.com/blockchain/expert,,,,,,,,
CL1408,Cloud Computing Course,Pluralsight,Beginner,Introduction to Beginner Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://pluralsight.com/cloud-computing/beginner,,,,,,,,
UI1409,UI/UX Design Course,Pluralsight,Expert,Intermediate Concepts in Expert UI/UX Design Course,Medium,"UI, UX, design, user experience, user interface",https://pluralsight.com/ui/ux-design/expert,,,,,,,,
UI1410,UI/UX Design Course,Pluralsight,Intermediate,Advanced Topics in Intermediate UI/UX Design Course,Hard,"UI, UX, design, user experience, user interface",https://pluralsight.com/ui/ux-design/intermediate,,,,,,,,
CL1411,Cloud Computing Course,Udemy,Intermediate,Advanced Topics in Intermediate Cloud Computing Course,Hard,"cloud, AWS, Azure, GCP",https://udemy.com/cloud-computing/intermediate,,,,,,,,
SO1412,Software Engineering Course,Pluralsight,Intermediate,Advanced Topics in Intermediate Software Engineering Course,Hard,"software engineering, programming, coding, development",https://pluralsight.com/software-engineering/intermediate,,,,,,,,
AI1413,AI Course,edX,Beginner,Intermediate Concepts in Beginner AI Course,Medium,"AI, deep learning, machine learning",https://edx.com/ai/beginner,,,,,,,,
MO1414,Mobile App Development Course,LinkedIn Learning,Intermediate,Introduction to Intermediate Mobile App Development Course,Easy,"mobile app development, Android, iOS, Flutter",https://linkedinlearning.com/mobile-app-development/intermediate,,,,,,,,
WE1415,Web Development Course,LinkedIn Learning,Intermediate,Intermediate Concepts in Intermediate Web Development Course,Medium,"web development, frontend, backend, full-stack",https://linkedinlearning.com/web-development/intermediate,,,,,,,,
CY1416,Cybersecurity Course,Google Developers,Expert,Introduction to Expert Cybersecurity Course,Easy,"cybersecurity, information security, encryption",https://googledevelopers.com/cybersecurity/expert,,,,,,,,
DA1417,Data Science Course,Udemy,Intermediate,Intermediate Concepts in Intermediate Data Science Course,Medium,"data science, big data, analysis, statistics",https://udemy.com/data-science/intermediate,,,,,,,,
SO1418,Software Engineering Course,Udemy,Beginner,Intermediate Concepts in Beginner Software Engineering Course,Medium,"software engineering, programming, coding, development",https://udemy.com/software-engineering/beginner,,,,,,,,
AI1419,AI Course,Udemy,Intermediate,Advanced Topics in Intermediate AI Course,Hard,"AI, deep learning, machine learning",https://udemy.com/ai/intermediate,,,,,,,,
MO1420,Mobile App Development Course,Udemy,Expert,Intermediate Concepts in Expert Mobile App Development Course,Medium,"mobile app development, Android, iOS, Flutter",https://udemy.com/mobile-app-development/expert,,,,,,,,
BL1421,Blockchain Course,Coursera,Beginner,Introduction to Beginner Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://coursera.com/blockchain/beginner,,,,,,,,
MA1422,Machine Learning Course,Udemy,Intermediate,Intermediate Concepts in Intermediate Machine Learning Course,Medium,"machine learning, AI, artificial intelligence",https://udemy.com/machine-learning/intermediate,,,,,,,,
CY1423,Cybersecurity Course,edX,Intermediate,Advanced Topics in Intermediate Cybersecurity Course,Hard,"cybersecurity, information security, encryption",https://edx.com/cybersecurity/intermediate,,,,,,,,
MO1424,Mobile App Development Course,Udemy,Expert,Intermediate Concepts in Expert Mobile App Development Course,Medium,"mobile app development, Android, iOS, Flutter",https://udemy.com/mobile-app-development/expert,,,,,,,,
MA1425,Machine Learning Course,Coursera,Intermediate,Introduction to Intermediate Machine Learning Course,Easy,"machine learning, AI, artificial intelligence",https://coursera.com/machine-learning/intermediate,,,,,,,,
WE1426,Web Development Course,Udemy,Expert,Intermediate Concepts in Expert Web Development Course,Medium,"web development, frontend, backend, full-stack",https://udemy.com/web-development/expert,,,,,,,,
CY1427,Cybersecurity Course,Udemy,Intermediate,Advanced Topics in Intermediate Cybersecurity Course,Hard,"cybersecurity, information security, encryption",https://udemy.com/cybersecurity/intermediate,,,,,,,,
BL1428,Blockchain Course,Coursera,Expert,Introduction to Expert Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://coursera.com/blockchain/expert,,,,,,,,
AI1429,AI Course,Coursera,Intermediate,Introduction to Intermediate AI Course,Easy,"AI, deep learning, machine learning",https://coursera.com/ai/intermediate,,,,,,,,
WE1430,Web Development Course,Coursera,Expert,Introduction to Expert Web Development Course,Easy,"web development, frontend, backend, full-stack",https://coursera.com/web-development/expert,,,,,,,,
IO1431,IoT Course,Google Developers,Expert,Advanced Topics in Expert IoT Course,Hard,"IoT, internet of things, smart devices",https://googledevelopers.com/iot/expert,,,,,,,,
SO1432,Software Engineering Course,Coursera,Expert,Intermediate Concepts in Expert Software Engineering Course,Medium,"software engineering, programming, coding, development",https://coursera.com/software-engineering/expert,,,,,,,,
CY1433,Cybersecurity Course,Google Developers,Intermediate,Introduction to Intermediate Cybersecurity Course,Easy,"cybersecurity, information security, encryption",https://googledevelopers.com/cybersecurity/intermediate,,,,,,,,
IO1434,IoT Course,LinkedIn Learning,Expert,Advanced Topics in Expert IoT Course,Hard,"IoT, internet of things, smart devices",https://linkedinlearning.com/iot/expert,,,,,,,,
DE1435,DevOps Course,Pluralsight,Expert,Intermediate Concepts in Expert DevOps Course,Medium,"devops, automation, CI/CD, infrastructure",https://pluralsight.com/devops/expert,,,,,,,,
AI1436,AI Course,Google Developers,Intermediate,Introduction to Intermediate AI Course,Easy,"AI, deep learning, machine learning",https://googledevelopers.com/ai/intermediate,,,,,,,,
CY1437,Cybersecurity Course,Udemy,Beginner,Advanced Topics in Beginner Cybersecurity Course,Hard,"cybersecurity, information security, encryption",https://udemy.com/cybersecurity/beginner,,,,,,,,
DA1438,Data Science Course,Udemy,Beginner,Advanced Topics in Beginner Data Science Course,Hard,"data science, big data, analysis, statistics",https://udemy.com/data-science/beginner,,,,,,,,
WE1439,Web Development Course,Udemy,Expert,Introduction to Expert Web Development Course,Easy,"web development, frontend, backend, full-stack",https://udemy.com/web-development/expert,,,,,,,,
MO1440,Mobile App Development Course,Pluralsight,Beginner,Intermediate Concepts in Beginner Mobile App Development Course,Medium,"mobile app development, Android, iOS, Flutter",https://pluralsight.com/mobile-app-development/beginner,,,,,,,,
SO1441,Software Engineering Course,edX,Intermediate,Intermediate Concepts in Intermediate Software Engineering Course,Medium,"software engineering, programming, coding, development",https://edx.com/software-engineering/intermediate,,,,,,,,
IO1442,IoT Course,Coursera,Expert,Intermediate Concepts in Expert IoT Course,Medium,"IoT, internet of things, smart devices",https://coursera.com/iot/expert,,,,,,,,
MA1443,Machine Learning Course,edX,Intermediate,Advanced Topics in Intermediate Machine Learning Course,Hard,"machine learning, AI, artificial intelligence",https://edx.com/machine-learning/intermediate,,,,,,,,
DE1444,DevOps Course,LinkedIn Learning,Beginner,Intermediate Concepts in Beginner DevOps Course,Medium,"devops, automation, CI/CD, infrastructure",https://linkedinlearning.com/devops/beginner,,,,,,,,
UI1445,UI/UX Design Course,LinkedIn Learning,Intermediate,Intermediate Concepts in Intermediate UI/UX Design Course,Medium,"UI, UX, design, user experience, user interface",https://linkedinlearning.com/ui/ux-design/intermediate,,,,,,,,
DE1446,DevOps Course,Pluralsight,Intermediate,Intermediate Concepts in Intermediate DevOps Course,Medium,"devops, automation, CI/CD, infrastructure",https://pluralsight.com/devops/intermediate,,,,,,,,
BL1447,Blockchain Course,Google Developers,Intermediate,Advanced Topics in Intermediate Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://googledevelopers.com/blockchain/intermediate,,,,,,,,
MA1448,Machine Learning Course,Pluralsight,Beginner,Introduction to Beginner Machine Learning Course,Easy,"machine learning, AI, artificial intelligence",https://pluralsight.com/machine-learning/beginner,,,,,,,,
DA1449,Data Science Course,Coursera,Beginner,Intermediate Concepts in Beginner Data Science Course,Medium,"data science, big data, analysis, statistics",https://coursera.com/data-science/beginner,,,,,,,,
CL1450,Cloud Computing Course,Coursera,Intermediate,Introduction to Intermediate Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://coursera.com/cloud-computing/intermediate,,,,,,,,
WE1451,Web Development Course,Pluralsight,Intermediate,Introduction to Intermediate Web Development Course,Easy,"web development, frontend, backend, full-stack",https://pluralsight.com/web-development/intermediate,,,,,,,,
MO1452,Mobile App Development Course,Coursera,Expert,Advanced Topics in Expert Mobile App Development Course,Hard,"mobile app development, Android, iOS, Flutter",https://coursera.com/mobile-app-development/expert,,,,,,,,
CL1453,Cloud Computing Course,LinkedIn Learning,Intermediate,Intermediate Concepts in Intermediate Cloud Computing Course,Medium,"cloud, AWS, Azure, GCP",https://linkedinlearning.com/cloud-computing/intermediate,,,,,,,,
AI1454,AI Course,Coursera,Beginner,Intermediate Concepts in Beginner AI Course,Medium,"AI, deep learning, machine learning",https://coursera.com/ai/beginner,,,,,,,,
MA1455,Machine Learning Course,LinkedIn Learning,Intermediate,Advanced Topics in Intermediate Machine Learning Course,Hard,"machine learning, AI, artificial intelligence",https://linkedinlearning.com/machine-learning/intermediate,,,,,,,,
UI1456,UI/UX Design Course,Pluralsight,Expert,Introduction to Expert UI/UX Design Course,Easy,"UI, UX, design, user experience, user interface",https://pluralsight.com/ui/ux-design/expert,,,,,,,,
WE1457,Web Development Course,Pluralsight,Intermediate,Intermediate Concepts in Intermediate Web Development Course,Medium,"web development, frontend, backend, full-stack",https://pluralsight.com/web-development/intermediate,,,,,,,,
DE1458,DevOps Course,Udemy,Beginner,Advanced Topics in Beginner DevOps Course,Hard,"devops, automation, CI/CD, infrastructure",https://udemy.com/devops/beginner,,,,,,,,
SO1459,Software Engineering Course,edX,Beginner,Introduction to Beginner Software Engineering Course,Easy,"software engineering, programming, coding, development",https://edx.com/software-engineering/beginner,,,,,,,,
CL1460,Cloud Computing Course,Pluralsight,Intermediate,Intermediate Concepts in Intermediate Cloud Computing Course,Medium,"cloud, AWS, Azure, GCP",https://pluralsight.com/cloud-computing/intermediate,,,,,,,,
MO1461,Mobile App Development Course,LinkedIn Learning,Beginner,Introduction to Beginner Mobile App Development Course,Easy,"mobile app development, Android, iOS, Flutter",https://linkedinlearning.com/mobile-app-development/beginner,,,,,,,,
CL1462,Cloud Computing Course,Udemy,Expert,Intermediate Concepts in Expert Cloud Computing Course,Medium,"cloud, AWS, Azure, GCP",https://udemy.com/cloud-computing/expert,,,,,,,,
BL1463,Blockchain Course,Udemy,Expert,Intermediate Concepts in Expert Blockchain Course,Medium,"blockchain, cryptocurrency, smart contracts",https://udemy.com/blockchain/expert,,,,,,,,
MA1464,Machine Learning Course,Google Developers,Expert,Advanced Topics in Expert Machine Learning Course,Hard,"machine learning, AI, artificial intelligence",https://googledevelopers.com/machine-learning/expert,,,,,,,,
UI1465,UI/UX Design Course,edX,Expert,Intermediate Concepts in Expert UI/UX Design Course,Medium,"UI, UX, design, user experience, user interface",https://edx.com/ui/ux-design/expert,,,,,,,,
